gbifID,identifier,license,modified,references,rightsHolder,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,recordedBy,sex,lifeStage,occurrenceStatus,occurrenceRemarks,eventDate,eventTime,year,month,day,verbatimEventDate,countryCode,stateProvince,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,identificationID,identifiedBy,dateIdentified,taxonID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,taxonRank,taxonomicStatus,datasetKey,publishingCountry,lastInterpreted,elevation,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,iucnRedListCategory
3044756780,66386480,CC_BY_NC_4_0,2021-02-25T13:31:58Z,https://www.inaturalist.org/observations/66386480,Gaby Biordi,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/66386480,66386480,Gaby Biordi,MALE,,PRESENT,They were living INSIDE the refrigerator! Very impressive!,2020-12-10T15:04:39,15:04:39-05:00,2020,12,10,Thu Dec 10 2020 15:04:39 GMT-0500 (EST),US,Ohio,"Ohio, US",38.859732,-84.008853,28181,145649549,Gaby Biordi,2020-12-10T20:10:23,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:54:21.731Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:54:21.731Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.36_1,Ohio,USA.36.8_1,Brown,NE
3039339007,69383474,CC_BY_NC_4_0,2021-02-10T23:06:22Z,https://www.inaturalist.org/observations/69383474,Steve King,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/69383474,69383474,Steve King,MALE,,PRESENT,,2019-09-23T20:40:00,20:40:00-04:00,2019,9,23,2019/09/23 8:40 PM EDT,US,Connecticut,"432 Ridge Rd, Hamden, CT 06517, USA",41.346904,-72.902429,196,154324490,Steve King,2021-02-10T22:22:16,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:22:14.368Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:22:14.368Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.7_1,Connecticut,USA.7.5_1,New Haven,NE
3031706470,67883052,CC_BY_NC_4_0,2021-01-11T11:29:42Z,https://www.inaturalist.org/observations/67883052,Ingrid Kaatz,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/67883052,67883052,Ingrid Kaatz,MALE,,PRESENT,,2013-08-20T09:35:00,09:35:00-04:00,2013,8,20,2013/08/20 9:35 AM EDT,US,Connecticut,"North Stamford, Stamford, CT, USA",41.134168,-73.587373,7432,150019035,Ingrid Kaatz,2021-01-11T00:21:28,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:51:33.291Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:51:33.291Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.7_1,Connecticut,USA.7.1_1,Fairfield,NE
3018080048,67603358,CC_BY_NC_4_0,2021-01-05T20:40:20Z,https://www.inaturalist.org/observations/67603358,Judy Gallagher,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/67603358,67603358,Judy Gallagher,MALE,,PRESENT,,2021-01-04T12:39:00,12:39:00-05:00,2021,1,4,2021/01/04 12:39 PM EST,US,Virginia,"2001 Daniel K Ludwig Dr, Woodbridge, VA 22191, USA",38.590729,-77.258689,935,149178257,Judy Gallagher,2021-01-05T03:57:24,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:19:01.805Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:19:01.805Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.47_1,Virginia,USA.47.102_1,Prince William,NE
3008523746,66785821,CC_BY_NC_4_0,2021-02-06T01:08:27Z,https://www.inaturalist.org/observations/66785821,b_coulter,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/66785821,66785821,b_coulter,,,PRESENT,On snow. Air temp about 1 Celsius.,2020-12-19T13:29:39,13:29:39-05:00,2020,12,19,2020-12-19 1:29:39 PM EST,US,Pennsylvania,"Pennsylvania, US",40.529379,-79.9067,27939,146801961,b_coulter,2020-12-19T18:30:51,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:52:55.472Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:52:55.472Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.39_1,Pennsylvania,USA.39.2_1,Allegheny,NE
3008463821,66850807,CC_BY_NC_4_0,2020-12-21T10:53:47Z,https://www.inaturalist.org/observations/66850807,Steve King,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/66850807,66850807,Steve King,MALE,,PRESENT,,2020-08-25T20:53:00,20:53:00-04:00,2020,8,25,2020/08/25 8:53 PM EDT,US,Connecticut,"432 Ridge Rd, Hamden, CT 06517, USA",41.346904,-72.902429,196,146977397,Steve King,2020-12-20T23:40:34,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:19:07.932Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:19:07.932Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.7_1,Connecticut,USA.7.5_1,New Haven,NE
3008441970,66904055,CC_BY_NC_4_0,2020-12-22T09:43:56Z,https://www.inaturalist.org/observations/66904055,scaryann,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/66904055,66904055,scaryann,MALE,Adult,PRESENT,,2020-12-22T03:06:18,03:06:18Z,2020,12,22,2020-12-21T22:06:18-05:00,US,Georgia,Athens,33.958824,-83.422174,65,147133549,scaryann,2020-12-22T03:06:31,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:17:59.642Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:17:59.642Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.11_1,Georgia,USA.11.29_1,Clarke,NE
3005095955,66590442,CC_BY_NC_4_0,2022-07-18T00:23:09Z,https://www.inaturalist.org/observations/66590442,Van Remsen,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/66590442,66590442,Van Remsen,MALE,Adult,PRESENT,,2020-12-13T21:46:00,21:46:00-06:00,2020,12,13,2020/12/13 9:46 PM CST,US,Louisiana,"545 Pecan Dr, St Gabriel, LA 70776, USA",30.310698,-91.096158,12,146265503,Lorin Timaeus,2020-12-15T10:14:30,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:50:14.196Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:50:14.196Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.19_1,Louisiana,USA.19.24_1,Iberville,NE
2988680310,65116328,CC_BY_NC_4_0,2020-11-18T12:46:56Z,https://www.inaturalist.org/observations/65116328,Gray Catanzaro,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/65116328,65116328,Gray Catanzaro,MALE,,PRESENT,,2020-11-15T18:48:30,18:48:30-05:00,2020,11,15,Sun Nov 15 2020 18:48:30 GMT-0500 (EST),US,Virginia,"Virginia, US",38.964935,-77.012473,28181,142306938,Lorin Timaeus,2020-11-18T07:26:48,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:50:03.991Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:50:03.991Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.9_1,District of Columbia,USA.9.1_1,District of Columbia,NE
2988669347,65159503,CC_BY_NC_4_0,2020-11-18T18:00:19Z,https://www.inaturalist.org/observations/65159503,Izabella Farr,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/65159503,65159503,Izabella Farr,,,PRESENT,,2020-11-18T07:19:46,07:19:46-05:00,2020,11,18,Wed Nov 18 2020 07:19:46 GMT-0500 (EST),US,Virginia,"Reprise Ct, Vienna, VA, US",38.917195,-77.279228,6,142367969,Izabella Farr,2020-11-18T17:27:30,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:17:10.047Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:17:10.047Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.47_1,Virginia,USA.47.40_1,Fairfax,NE
2988581876,64806505,CC_BY_NC_4_0,2021-04-28T23:23:17Z,https://www.inaturalist.org/observations/64806505,Kelly Krechmer,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/64806505,64806505,Kelly Krechmer,,Adult,PRESENT,,2020-11-13T13:09:59,13:09:59-05:00,2020,11,13,Fri Nov 13 2020 13:09:59 GMT-0500 (EST),US,Virginia,"E Gate Rd, orange",38.224463,-78.164335,846,141534584,Kelly Krechmer,2020-11-13T18:58:59,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:49:16.376Z,,,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:49:16.376Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.47_1,Virginia,USA.47.92_1,Orange,NE
2984478078,64751218,CC_BY_NC_4_0,2020-11-13T19:37:31Z,https://www.inaturalist.org/observations/64751218,Tom Murray,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/64751218,64751218,Tom Murray,MALE,Adult,PRESENT,,2020-11-11T20:07:00,20:07:00-05:00,2020,11,11,2020/11/11 8:07 PM EST,US,Massachusetts,"Groton, MA, USA",42.605629,-71.615987,31,141405935,Tom Murray,2020-11-12T21:37:44,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:50:11.711Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:50:11.711Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.22_1,Massachusetts,USA.22.9_1,Middlesex,NE
2981008608,63814348,CC_BY_NC_4_0,2020-10-30T12:09:29Z,https://www.inaturalist.org/observations/63814348,raiderladd,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/63814348,63814348,raiderladd,MALE,,PRESENT,,2020-10-30T07:54:29,07:54:29-04:00,2020,10,30,Fri Oct 30 2020 07:54:29 GMT-0400 (EDT),US,North Carolina,"Fayetteville Rd, Raeford, NC, US",35.027545,-79.092444,134,139229994,raiderladd,2020-10-30T11:55:46,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:52:52.448Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:52:52.448Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.34_1,North Carolina,USA.34.47_1,Hoke,NE
2980816195,64209151,CC_BY_NC_4_0,2020-11-05T16:56:17Z,https://www.inaturalist.org/observations/64209151,Susan J. Hewitt,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/64209151,64209151,Susan J. Hewitt,MALE,Adult,PRESENT,New to me. The male of this species has the spots at the end of the wings like this.,2020-11-04T15:45:21,15:45:21-05:00,2020,11,4,Wed Nov 04 2020 15:45:21 GMT-0500 (EST),US,New York,"West Channel, New York, NY, US",40.774244,-73.94349,10,140162408,Susan J. Hewitt,2020-11-05T00:28:20,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:50:17.805Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:50:17.805Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.33_1,New York,USA.33.32_1,New York,NE
2979656325,SDP902210-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902210-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-10-03T00:00:00,,2019,10,3,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:56.503Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:56.503Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979656322,SDP902012-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902012-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-09-12T00:00:00,,2019,9,12,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:56.502Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:56.502Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979641319,SDP902215-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902215-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-03-10T00:00:00,,2019,3,10,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:18.294Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:18.294Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979641318,SDP902116-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902116-20,,Eric Spana,MALE,Adult,PRESENT,*unvouchered,2019-09-25T00:00:00,,2019,9,25,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:18.293Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:18.293Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979640311,SDP902213-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902213-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-10-03T00:00:00,,2019,10,3,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:58.726Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:58.726Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979638221,SDP902005-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902005-20,,Eric Spana,MALE,Adult,PRESENT,*unvouchered,2019-09-12T00:00:00,,2019,9,12,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:57.315Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:57.315Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979626231,SDP902038-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902038-20,,Eric Spana,MALE,Adult,PRESENT,*unvouchered,2019-09-12T00:00:00,,2019,9,12,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:18.317Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:18.317Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979624260,SDP902184-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902184-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-10-03T00:00:00,,2019,10,3,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:18.380Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:18.380Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979624258,SDP902030-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902030-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-12-09T00:00:00,,2019,12,9,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:18.379Z,103,GEODETIC_DATUM_ASSUMED_WGS84,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:18.379Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
2979617293,SDP902223-20,CC_BY_4_0,,,Barcode of Life Datasystems,,,,,MATERIAL_SAMPLE,http://bins.boldsystems.org/index.php/Public_RecordView?processid=SDP902223-20,,Eric Spana,,Adult,PRESENT,*unvouchered,2019-10-03T00:00:00,,2019,10,3,,US,North Carolina,,36.0018,-78.9437,,,Student,,http://www.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC2499,BOLD:AAC2499,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,BOLD:AAC2499,,UNRANKED,ACCEPTED,040c5662-da76-4782-a48e-cdea1892d14c,,2022-10-15T08:37:57.872Z,103,GEODETIC_DATUM_ASSUMED_WGS84;MULTIMEDIA_URI_INVALID,StillImage,TRUE,FALSE,10281605,10281605,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,BOLD:AAC2499,BOLD:AAC2499,,DWC_ARCHIVE,2022-10-15T08:37:57.872Z,2022-10-15T07:49:47.692Z,,USA,United States,USA.34_1,North Carolina,USA.34.32_1,Durham,
